,Unnamed: 0,Internet usage_no time at all,Rock,Cars,Reliability,Decision making,Movies,Elections,Celebrities,Self-criticism,Judgment calls,Hypochondria,Empathy,Art exhibitions,Theatre,Eating to survive,Giving,Storm,Classical music,Rats,Flying,Compassion to animals,Borrowed stuff,Loneliness,Musical instruments,Cheating in school,Health,Law,Dance,Changing the past,Appearence and gestures,Romantic,God,Science and technology,Physics,Dreams,Charity,Foreign languages,Number of friends,Darkness,Prioritising workload,Passwords,Emails
584,584,0,3.0,1.0,3.0,5.0,4.0,3.0,2.0,5.0,1.0,1.0,5.0,1.0,2.0,1,1.0,1.0,2.0,3.0,3.0,5.0,3.0,4.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,5.0,3.0,3.0,2.0,5,2.0,2.0,2,1.0,2.0,Default,585@survey.com
585,585,0,4.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,1.0,5.0,1.0,1.0,1,5.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,3.0,3.0,5.0,5.0,3.0,3.0,1.0,4,1.0,3.0,3,3.0,3.0,Default,586@survey.com
586,586,0,3.0,1.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,1.0,3.0,1.0,2.0,1,3.0,3.0,4.0,1.0,1.0,5.0,5.0,1.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,4,1.0,5.0,3,1.0,1.0,Default,587@survey.com
587,587,0,4.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,5,4.0,3.0,1.0,1.0,2.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,2.0,2.0,3,1.0,4.0,4,3.0,1.0,Default,588@survey.com
588,588,0,1.0,2.0,5.0,3.0,5.0,5.0,3.0,3.0,4.0,1.0,4.0,2.0,5.0,1,4.0,2.0,2.0,4.0,1.0,4.0,5.0,2.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,1.0,1.0,4,1.0,2.0,3,2.0,3.0,Default,589@survey.com
589,589,0,5.0,3.0,2.0,4.0,5.0,1.0,1.0,3.0,5.0,1.0,3.0,5.0,5.0,1,1.0,5.0,3.0,1.0,1.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,1.0,4,3.0,4.0,4,3.0,2.0,Default,590@survey.com
590,590,0,5.0,3.0,3.0,4.0,5.0,5.0,1.0,5.0,4.0,3.0,4.0,4.0,3.0,2,3.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,5.0,5.0,3,2.0,4.0,3,1.0,2.0,Default,591@survey.com
591,591,0,1.0,4.0,5.0,3.0,3.0,5.0,2.0,2.0,5.0,1.0,5.0,3.0,5.0,1,5.0,1.0,1.0,2.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,4,2.0,5.0,3,5.0,3.0,Default,592@survey.com
592,592,0,1.0,5.0,5.0,1.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,5.0,1,1.0,1.0,3.0,5.0,1.0,5.0,5.0,3.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,1.0,4,3.0,5.0,3,2.0,3.0,Default,593@survey.com
593,593,0,5.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,1,3.0,2.0,4.0,1.0,2.0,5.0,5.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3,3.0,3.0,3,2.0,3.0,Default,594@survey.com
594,594,0,4.0,2.0,3.0,3.0,4.0,1.0,1.0,5.0,3.0,1.0,3.0,4.0,4.0,1,5.0,2.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,3,1.0,5.0,4,2.0,1.0,Default,595@survey.com
595,595,0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,3,1.0,4.0,2,1.0,1.0,Default,596@survey.com
596,596,0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2,4.0,1.0,2.0,1.0,1.0,3.0,3.0,5.0,1.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3,3.0,1.0,3,1.0,4.0,Default,597@survey.com
597,597,0,5.0,4.0,4.0,1.0,5.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4,4.0,1.0,2.0,4.0,3.0,2.0,5.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,5,3.0,2.0,2,2.0,1.0,Default,598@survey.com
598,598,0,4.0,3.0,4.0,3.0,5.0,1.0,3.0,4.0,3.0,1.0,4.0,2.0,3.0,3,3.0,1.0,2.0,2.0,1.0,5.0,5.0,4.0,2.0,5.0,3.0,1.0,4.0,4.0,3.0,4.0,1.0,5.0,2.0,2,1.0,3.0,4,2.0,3.0,Default,599@survey.com
599,599,0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,1,2.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,3.0,4.0,3.0,5.0,2.0,2.0,3,3.0,3.0,4,2.0,2.0,Default,600@survey.com
600,600,0,4.0,3.0,5.0,5.0,5.0,1.0,5.0,3.0,4.0,1.0,5.0,3.0,4.0,1,5.0,3.0,5.0,1.0,3.0,4.0,4.0,4.0,1.0,5.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,2.0,1.0,3,3.0,2.0,4,4.0,1.0,Default,601@survey.com
601,601,0,4.0,1.0,3.0,4.0,5.0,3.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,1,3.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,5.0,1.0,1.0,3,2.0,5.0,5,4.0,1.0,Default,602@survey.com
602,602,0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,2,1.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,1.0,5.0,1.0,2.0,4.0,1.0,5.0,3.0,5.0,4.0,3.0,3,1.0,3.0,5,1.0,1.0,Default,603@survey.com
603,603,0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,4.0,3.0,2.0,3,5.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,1.0,3,2.0,4.0,3,4.0,4.0,Default,604@survey.com
604,604,0,4.0,4.0,5.0,3.0,5.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,3.0,2,3.0,3.0,1.0,3.0,2.0,5.0,5.0,5.0,2.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,1.0,3,2.0,3.0,3,5.0,3.0,Default,605@survey.com
605,605,0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,3.0,2.0,4.0,3.0,5.0,3,5.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,5.0,4,5.0,1.0,4,1.0,4.0,Default,606@survey.com
606,606,0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,5,2.0,1.0,2.0,1.0,4.0,5.0,5.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,3,2.0,1.0,3,2.0,3.0,Default,607@survey.com
607,607,0,3.0,2.0,5.0,5.0,4.0,5.0,1.0,5.0,4.0,3.0,1.0,1.0,3.0,4,2.0,2.0,3.0,1.0,3.0,5.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,4,2.0,3.0,3,3.0,2.0,Default,608@survey.com
608,608,0,1.0,4.0,2.0,4.0,5.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,5,1.0,4.0,4.0,2.0,3.0,5.0,5.0,1.0,2.0,5.0,5.0,2.0,2.0,5.0,3.0,5.0,1.0,2.0,5.0,5,4.0,2.0,4,2.0,3.0,Default,609@survey.com
609,609,0,3.0,3.0,5.0,2.0,3.0,2.0,1.0,5.0,4.0,1.0,4.0,3.0,3.0,1,2.0,1.0,5.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,5.0,4.0,5.0,5.0,2.0,5,4.0,4.0,4,1.0,4.0,Default,610@survey.com
610,610,0,5.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,1.0,4.0,1.0,1.0,1,2.0,1.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,3,2.0,5.0,3,2.0,2.0,Default,611@survey.com
611,611,0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,1.0,3.0,1,3.0,4.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,1.0,3,1.0,4.0,4,4.0,3.0,Default,612@survey.com
612,612,0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,5.0,3.0,2.0,2.0,5.0,4.0,5.0,4.0,1.0,2.0,4.0,4,2.0,3.0,3,3.0,3.0,Default,613@survey.com
613,613,0,4.0,3.0,4.0,3.0,5.0,3.0,2.0,5.0,5.0,2.0,5.0,4.0,3.0,5,2.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,4.0,5.0,3.0,2.0,2.0,1.0,2,1.0,3.0,2,4.0,2.0,Default,614@survey.com
614,614,0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,3.0,5.0,1.0,5.0,4.0,4.0,1,1.0,3.0,3.0,1.0,5.0,4.0,5.0,3.0,1.0,3.0,5.0,1.0,4.0,1.0,5.0,5.0,3.0,5.0,1.0,3,1.0,4.0,3,1.0,5.0,Default,615@survey.com
615,615,0,5.0,2.0,3.0,3.0,5.0,5.0,1.0,4.0,3.0,1.0,4.0,2.0,3.0,1,2.0,1.0,5.0,1.0,2.0,3.0,5.0,3.0,5.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3,2.0,5.0,3,1.0,1.0,Default,616@survey.com
616,616,0,5.0,5.0,4.0,1.0,5.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2,1.0,1.0,4.0,1.0,1.0,3.0,5.0,1.0,2.0,5.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,5.0,4.0,4,1.0,2.0,1,1.0,1.0,Default,617@survey.com
617,617,0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3,5.0,1.0,5.0,3.0,3.0,5.0,5.0,3.0,1.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,1.0,4,3.0,5.0,5,1.0,5.0,Default,618@survey.com
618,618,0,5.0,5.0,3.0,1.0,5.0,3.0,4.0,5.0,3.0,1.0,3.0,2.0,5.0,1,4.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,3.0,3.0,1.0,3,4.0,5.0,3,1.0,3.0,Default,619@survey.com
619,619,0,3.0,4.0,4.0,4.0,5.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,2,3.0,1.0,5.0,2.0,1.0,5.0,4.0,2.0,1.0,3.0,5.0,3.0,3.0,2.0,4.0,2.0,1.0,5.0,5.0,3,1.0,4.0,4,2.0,3.0,Default,620@survey.com
620,620,0,4.0,4.0,4.0,2.0,5.0,5.0,1.0,4.0,5.0,1.0,2.0,3.0,3.0,2,2.0,1.0,5.0,1.0,1.0,3.0,3.0,4.0,1.0,5.0,3.0,1.0,2.0,5.0,4.0,1.0,2.0,4.0,1.0,3,1.0,5.0,3,1.0,2.0,Default,621@survey.com
621,621,0,3.0,1.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,3,1.0,1.0,2.0,2.0,4.0,5.0,5.0,5.0,1.0,5.0,2.0,1.0,4.0,5.0,4.0,4.0,3.0,1.0,1.0,3,2.0,3.0,3,1.0,3.0,Default,622@survey.com
622,622,0,4.0,2.0,4.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,3.0,4.0,1,5.0,2.0,5.0,1.0,5.0,5.0,4.0,2.0,2.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,1.0,2.0,1.0,4,3.0,5.0,5,3.0,3.0,Default,623@survey.com
623,623,0,2.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,1.0,4.0,2.0,1.0,2,4.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0,5.0,3.0,1.0,3,2.0,1.0,4,2.0,1.0,Default,624@survey.com
624,624,0,5.0,1.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,1,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,5.0,3.0,1.0,1.0,3,2.0,5.0,2,4.0,1.0,Default,625@survey.com
625,625,0,2.0,2.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,1,3.0,3.0,3.0,5.0,1.0,4.0,5.0,1.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3,1.0,5.0,4,3.0,3.0,Default,626@survey.com
626,626,0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,1,5.0,4.0,1.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,3,1.0,3.0,3,4.0,2.0,Default,627@survey.com
627,627,0,1.0,1.0,4.0,5.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,2.0,2.0,1,1.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,3,1.0,3.0,5,3.0,3.0,Default,628@survey.com
628,628,0,5.0,3.0,4.0,2.0,5.0,4.0,1.0,5.0,4.0,3.0,4.0,1.0,1.0,3,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3,2.0,3.0,2,1.0,1.0,Default,629@survey.com
629,629,0,4.0,1.0,3.0,1.0,5.0,5.0,3.0,3.0,5.0,1.0,3.0,5.0,5.0,1,5.0,3.0,2.0,2.0,1.0,5.0,4.0,3.0,1.0,2.0,2.0,3.0,5.0,1.0,2.0,4.0,5.0,1.0,1.0,2,2.0,5.0,3,2.0,1.0,Default,630@survey.com
630,630,0,4.0,4.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,1.0,3.0,3,5.0,3.0,2.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,2.0,1.0,3,5.0,4.0,1,3.0,3.0,Default,631@survey.com
631,631,0,5.0,2.0,5.0,2.0,5.0,2.0,2.0,1.0,5.0,1.0,5.0,3.0,5.0,2,3.0,1.0,4.0,2.0,3.0,5.0,5.0,2.0,5.0,2.0,1.0,3.0,5.0,1.0,4.0,5.0,5.0,3.0,3.0,4,2.0,5.0,5,1.0,3.0,Default,632@survey.com
632,632,0,3.0,3.0,4.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,4.0,2.0,2.0,3,3.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,4,2.0,1.0,3,2.0,3.0,Default,633@survey.com
633,633,0,3.0,5.0,3.0,3.0,5.0,3.0,1.0,3.0,5.0,1.0,3.0,2.0,3.0,1,5.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,5.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,3,1.0,1.0,5,1.0,2.0,Default,634@survey.com
634,634,0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,4.0,5.0,1,4.0,1.0,4.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,5.0,5.0,3.0,2.0,3,1.0,4.0,4,2.0,2.0,Default,635@survey.com
635,635,0,4.0,1.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,2,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4,3.0,5.0,3,2.0,2.0,Default,636@survey.com
636,636,0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,3.0,1.0,2,2.0,3.0,3.0,1.0,2.0,3.0,5.0,1.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,2.0,1.0,3,4.0,3.0,5,3.0,1.0,Default,637@survey.com
637,637,0,5.0,2.0,4.0,3.0,1.0,5.0,2.0,3.0,4.0,1.0,3.0,4.0,4.0,2,4.0,1.0,4.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,4,2.0,4.0,3,2.0,4.0,Default,638@survey.com
638,638,0,5.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3,2.0,1.0,2.0,2.0,2.0,5.0,5.0,3.0,1.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,3,2.0,4.0,2,2.0,2.0,Default,639@survey.com
639,639,0,5.0,4.0,3.0,4.0,5.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,1.0,2,2.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,4.0,1.0,3,1.0,4.0,2,2.0,3.0,Default,640@survey.com
640,640,0,5.0,2.0,4.0,3.0,5.0,2.0,5.0,3.0,3.0,2.0,1.0,2.0,2.0,1,3.0,3.0,4.0,5.0,1.0,5.0,5.0,3.0,1.0,3.0,4.0,1.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,4,3.0,5.0,3,1.0,2.0,Default,641@survey.com
641,641,0,3.0,3.0,4.0,3.0,5.0,2.0,1.0,5.0,4.0,2.0,4.0,1.0,1.0,3,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,3,2.0,2.0,3,3.0,2.0,Default,642@survey.com
642,642,0,3.0,2.0,4.0,5.0,4.0,5.0,2.0,5.0,2.0,1.0,3.0,4.0,5.0,4,1.0,2.0,5.0,1.0,1.0,3.0,4.0,5.0,3.0,4.0,4.0,1.0,4.0,5.0,4.0,2.0,4.0,5.0,5.0,4,2.0,1.0,2,2.0,4.0,Default,643@survey.com
643,643,0,5.0,2.0,5.0,1.0,5.0,3.0,2.0,4.0,4.0,1.0,5.0,4.0,5.0,1,1.0,2.0,1.0,2.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,2.0,3.0,2.0,3,2.0,5.0,4,4.0,3.0,Default,644@survey.com
644,644,0,4.0,2.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,3,5.0,2.0,2.0,1.0,1.0,5.0,5.0,2.0,5.0,4.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,2.0,2.0,4,3.0,5.0,3,2.0,4.0,Default,645@survey.com
645,645,0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,1,4.0,3.0,4.0,1.0,1.0,4.0,5.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,5.0,4.0,3,2.0,2.0,3,1.0,2.0,Default,646@survey.com
646,646,0,4.0,2.0,1.0,2.0,5.0,4.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,3,2.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3,2.0,3.0,5,1.0,2.0,Default,647@survey.com
647,647,0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1,3.0,3.0,5.0,5.0,3.0,1.0,5.0,3.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,5.0,4.0,1.0,1.0,3,1.0,3.0,3,5.0,1.0,Default,648@survey.com
648,648,0,3.0,2.0,3.0,3.0,5.0,2.0,1.0,2.0,4.0,1.0,5.0,2.0,5.0,1,3.0,4.0,2.0,4.0,3.0,3.0,5.0,2.0,4.0,4.0,5.0,2.0,5.0,3.0,4.0,5.0,4.0,2.0,1.0,4,2.0,3.0,5,4.0,2.0,Default,649@survey.com
649,649,0,3.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0,3,3.0,2.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,1.0,4,3.0,5.0,2,2.0,3.0,Default,650@survey.com
650,650,0,2.0,4.0,4.0,3.0,5.0,2.0,2.0,4.0,5.0,2.0,4.0,4.0,1.0,2,2.0,1.0,1.0,4.0,2.0,5.0,5.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,2.0,3.0,1.0,4.0,2,1.0,2.0,3,1.0,2.0,Default,651@survey.com
651,651,0,3.0,4.0,4.0,3.0,5.0,5.0,1.0,5.0,5.0,2.0,3.0,1.0,3.0,2,3.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,1.0,3,1.0,5.0,5,1.0,4.0,Default,652@survey.com
652,652,0,4.0,3.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,1,1.0,1.0,3.0,4.0,3.0,3.0,5.0,5.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,5.0,2.0,3,2.0,3.0,1,2.0,2.0,Default,653@survey.com
653,653,0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,1.0,5.0,1.0,3.0,3,3.0,1.0,3.0,4.0,1.0,5.0,5.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,5.0,1.0,3,3.0,5.0,2,3.0,1.0,Default,654@survey.com
654,654,0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,1.0,5.0,2.0,2.0,4,2.0,2.0,3.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3,3.0,2.0,3,2.0,2.0,Default,655@survey.com
655,655,0,5.0,1.0,4.0,4.0,5.0,2.0,1.0,4.0,5.0,1.0,5.0,3.0,3.0,2,4.0,2.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,4.0,1.0,3.0,5.0,3.0,4.0,3.0,2.0,1.0,3,3.0,5.0,3,4.0,1.0,Default,656@survey.com
656,656,0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,5.0,5.0,4.0,5,5.0,2.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,5.0,3.0,2.0,2.0,4.0,5.0,3.0,4.0,5.0,4,3.0,5.0,4,2.0,4.0,Default,657@survey.com
657,657,0,3.0,1.0,5.0,2.0,5.0,4.0,1.0,5.0,5.0,4.0,3.0,3.0,4.0,3,4.0,4.0,1.0,5.0,1.0,5.0,5.0,3.0,1.0,3.0,4.0,1.0,4.0,2.0,5.0,5.0,4.0,4.0,1.0,4,5.0,4.0,5,5.0,3.0,Default,658@survey.com
658,658,0,2.0,4.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0,2.0,1.0,4,4.0,1.0,3.0,1.0,1.0,4.0,5.0,1.0,4.0,2.0,1.0,4.0,5.0,1.0,3.0,2.0,5.0,4.0,3.0,5,1.0,3.0,3,1.0,2.0,Default,659@survey.com
659,659,0,5.0,1.0,2.0,5.0,2.0,5.0,1.0,5.0,4.0,4.0,5.0,3.0,2.0,5,4.0,1.0,3.0,1.0,1.0,2.0,4.0,5.0,5.0,3.0,5.0,3.0,2.0,4.0,5.0,4.0,4.0,1.0,3.0,3,1.0,4.0,2,3.0,1.0,Default,660@survey.com
660,660,0,5.0,1.0,3.0,5.0,5.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,3.0,1,4.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,1.0,5.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,2.0,1.0,3,2.0,5.0,3,5.0,1.0,Default,661@survey.com
661,661,0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,2,2.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,4,1.0,3.0,3,2.0,3.0,Default,662@survey.com
662,662,0,4.0,3.0,5.0,1.0,4.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,1,5.0,3.0,1.0,3.0,1.0,5.0,3.0,2.0,1.0,5.0,3.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,3,2.0,4.0,4,3.0,3.0,Default,663@survey.com
663,663,1,3.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,3,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3.0,2.0,3,2.0,3.0,Default,664@survey.com
664,664,0,2.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0,2.0,4.0,2.0,3.0,2,5.0,3.0,3.0,5.0,1.0,4.0,4.0,2.0,1.0,5.0,5.0,1.0,3.0,4.0,5.0,5.0,5.0,4.0,1.0,3,1.0,4.0,3,5.0,5.0,Default,665@survey.com
665,665,0,5.0,2.0,4.0,4.0,5.0,5.0,1.0,4.0,5.0,1.0,5.0,5.0,5.0,1,1.0,1.0,3.0,1.0,1.0,5.0,4.0,3.0,2.0,5.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,3,1.0,4.0,3,1.0,3.0,Default,666@survey.com
